i,j,label_i,label_j,pearson,spearman,signed_diff,absdiff,signed_ratio,abs_ratio,mean_abs_strength,abs_dominance,sign_agreement,sign_relation
9,11,канал[9],канал[11],0.9966730418842978,0.9960272880272881,0.0006457538570097121,0.0006457538570097121,1.0006483294833104,1.0006483294833104,0.996350164955793,0.0006457538570097121,1.0,знак совпадает
9,12,канал[9],канал[12],0.9964411867859326,0.9954719154719155,0.0009692713140171394,0.0009692713140171394,1.0009736802203582,1.0009736802203582,0.9959565511289241,0.0009692713140171394,1.0,знак совпадает
9,13,канал[9],канал[13],0.99639986701028,0.9957568437568438,0.0006430232534362368,0.0006430232534362368,1.0006457633281336,1.0006457633281336,0.9960783553835619,0.0006430232534362368,1.0,знак совпадает
9,14,канал[9],канал[14],0.9960723078562792,0.9951023751023752,0.0009699327539040015,0.0009699327539040015,1.00097470650073,1.00097470650073,0.9955873414793273,0.0009699327539040015,1.0,знак совпадает
9,15,канал[9],канал[15],0.9965411952416238,0.9956807996807997,0.0008603955608240677,0.0008603955608240677,1.0008641279023356,1.0008641279023356,0.9961109974612117,0.0008603955608240677,1.0,знак совпадает
9,16,канал[9],канал[16],0.9906951724014881,0.988033924033924,0.0026612483675640952,0.0026612483675640952,1.0026934787387651,1.0026934787387651,0.989364548217706,0.0026612483675640952,1.0,знак совпадает
9,17,канал[9],канал[17],0.9921076416116799,0.9905272265272265,0.0015804150844533904,0.0015804150844533904,1.001595529170858,1.001595529170858,0.9913174340694532,0.0015804150844533904,1.0,знак совпадает
9,18,канал[9],канал[18],0.9895633414940267,0.9866193506193507,0.0029439908746760057,0.0029439908746760057,1.0029839176302673,1.0029839176302673,0.9880913460566887,0.0029439908746760057,1.0,знак совпадает
9,19,канал[9],канал[19],-0.11335386438981872,-0.11244277644277646,-0.000911087947042255,0.000911087947042255,1.00810268098908,1.00810268098908,0.11289832041629759,0.000911087947042255,1.0,знак совпадает
10,11,канал[10],канал[11],0.9966900607338804,0.9956370596370597,0.001053001096820716,0.001053001096820716,1.0010576154097806,1.0010576154097806,0.9961635601854701,0.001053001096820716,1.0,знак совпадает
10,12,канал[10],канал[12],0.9968219567645491,0.995818787818788,0.0010031689457611348,0.0010031689457611348,1.0010073810195512,1.0010073810195512,0.9963203722916685,0.0010031689457611348,1.0,знак совпадает
10,13,канал[10],канал[13],0.996133492880792,0.9951678231678234,0.0009656697129686309,0.0009656697129686309,1.0009703586575927,1.0009703586575927,0.9956506580243076,0.0009656697129686309,1.0,знак совпадает
10,14,канал[10],канал[14],0.9964920717407804,0.9956709356709358,0.0008211360698445747,0.0008211360698445747,1.0008247062763675,1.0008247062763675,0.9960815037058581,0.0008211360698445747,1.0,знак совпадает
10,15,канал[10],канал[15],0.996842303564911,0.9958530838530839,0.000989219711827083,0.000989219711827083,1.0009933390053878,1.0009933390053878,0.9963476937089975,0.000989219711827083,1.0,знак совпадает
10,16,канал[10],канал[16],0.9915760029294756,0.9892305892305893,0.0023454136988863006,0.0023454136988863006,1.0023709474054079,1.0023709474054079,0.9904032960800324,0.0023454136988863006,1.0,знак совпадает
10,17,канал[10],канал[17],0.9913370287832003,0.9888969168969168,0.002440111886283458,0.002440111886283458,1.0024675088420139,1.0024675088420139,0.9901169728400585,0.002440111886283458,1.0,знак совпадает
10,18,канал[10],канал[18],0.9910120404472794,0.9881120441120441,0.0028999963352352998,0.0028999963352352998,1.00293488613211,1.00293488613211,0.9895620422796618,0.0028999963352352998,1.0,знак совпадает
10,19,канал[10],канал[19],-0.10420443685581568,-0.1024947664947665,-0.0017096703610491731,0.0017096703610491731,1.0166805625254678,1.0166805625254678,0.10334960167529109,0.0017096703610491731,1.0,знак совпадает
11,12,канал[11],канал[12],0.9968714537026482,0.9962626202626204,0.0006088334400278228,0.0006088334400278228,1.0006111174178827,1.0006111174178827,0.9965670369826343,0.0006088334400278228,1.0,знак совпадает
11,13,канал[11],канал[13],0.9967357986796074,0.9957259557259558,0.0010098429536515852,0.0010098429536515852,1.0010141775935884,1.0010141775935884,0.9962308772027816,0.0010098429536515852,1.0,знак совпадает
11,14,канал[11],канал[14],0.9962782947327834,0.9955124875124874,0.0007658072202959554,0.0007658072202959554,1.0007692592809252,1.0007692592809252,0.9958953911226354,0.0007658072202959554,1.0,знак совпадает
11,15,канал[11],канал[15],0.9973879458723297,0.9966943086943088,0.000693637178020956,0.000693637178020956,1.0006959377333353,1.0006959377333353,0.9970411272833193,0.000693637178020956,1.0,знак совпадает
11,16,канал[11],канал[16],0.991901554725366,0.989047697047697,0.0028538576776689917,0.0028538576776689917,1.002885460110961,1.002885460110961,0.9904746258865316,0.0028538576776689917,1.0,знак совпадает
11,17,канал[11],канал[17],0.991620661208641,0.9896557856557857,0.001964875552855294,0.001964875552855294,1.001985413091435,1.001985413091435,0.9906382234322133,0.001964875552855294,1.0,знак совпадает
11,18,канал[11],канал[18],0.9905656193517957,0.9873185913185913,0.0032470280332043133,0.0032470280332043133,1.0032887338107022,1.0032887338107022,0.9889421053351934,0.0032470280332043133,1.0,знак совпадает
11,19,канал[11],канал[19],-0.10726490956462617,-0.10584856584856585,-0.0014163437160603226,0.0014163437160603226,1.0133808493738747,1.0133808493738747,0.10655673770659602,0.0014163437160603226,1.0,знак совпадает
12,13,канал[12],канал[13],0.9962690907390958,0.9954088434088436,0.0008602473302521396,0.0008602473302521396,1.000864215076999,1.000864215076999,0.9958389670739697,0.0008602473302521396,1.0,знак совпадает
12,14,канал[12],канал[14],0.996617898784386,0.9958910638910641,0.000726834893321926,0.000726834893321926,1.000729833733503,1.000729833733503,0.996254481337725,0.000726834893321926,1.0,знак совпадает
12,15,канал[12],канал[15],0.9969386226753534,0.9962556002556002,0.0006830224197531543,0.0006830224197531543,1.0006855895410554,1.0006855895410554,0.9965971114654768,0.0006830224197531543,1.0,знак совпадает
12,16,канал[12],канал[16],0.9918762404288303,0.9894446694446695,0.0024315709841608024,0.0024315709841608024,1.0024575108232434,1.0024575108232434,0.9906604549367499,0.0024315709841608024,1.0,знак совпадает
12,17,канал[12],канал[17],0.9915184123026911,0.9893352773352774,0.0021831349674137357,0.0021831349674137357,1.0022066684747095,1.0022066684747095,0.9904268448189842,0.0021831349674137357,1.0,знак совпадает
12,18,канал[12],канал[18],0.9908385598717127,0.9880710160710162,0.002767543800696437,0.002767543800696437,1.0028009563641502,1.0028009563641502,0.9894547879713644,0.002767543800696437,1.0,знак совпадает
12,19,канал[12],канал[19],-0.10630299815314417,-0.10275870675870677,-0.0035442913944374044,0.0035442913944374044,1.0344913974322385,1.0344913974322385,0.10453085245592547,0.0035442913944374044,1.0,знак совпадает
13,14,канал[13],канал[14],0.9958042782336277,0.9950078030078031,0.0007964752258246,0.0007964752258246,1.0008004713364227,1.0008004713364227,0.9954060406207155,0.0007964752258246,1.0,знак совпадает
13,15,канал[13],канал[15],0.9969500621428182,0.9961445401445401,0.0008055219982781026,0.0008055219982781026,1.0008086396760867,1.0008086396760867,0.9965473011436792,0.0008055219982781026,1.0,знак совпадает
13,16,канал[13],канал[16],0.9921757857332362,0.9897464817464817,0.0024293039867544497,0.0024293039867544497,1.0024544709494372,1.0024544709494372,0.990961133739859,0.0024293039867544497,1.0,знак совпадает
13,17,канал[13],канал[17],0.9913638787491307,0.9892790932790934,0.0020847854700373203,0.0020847854700373203,1.002107378478127,1.002107378478127,0.9903214860141121,0.0020847854700373203,1.0,знак совпадает
13,18,канал[13],канал[18],0.9911664532540856,0.9882508842508845,0.002915569003201113,0.002915569003201113,1.0029502316159435,1.0029502316159435,0.989708668752485,0.002915569003201113,1.0,знак совпадает
13,19,канал[13],канал[19],-0.10763223654845289,-0.10583601383601385,-0.0017962227124390384,0.0017962227124390384,1.0169717532561475,1.0169717532561475,0.10673412519223337,0.0017962227124390384,1.0,знак совпадает
14,15,канал[14],канал[15],0.9964471549394087,0.9956164916164917,0.0008306633229170357,0.0008306633229170357,1.0008343205741483,1.0008343205741483,0.9960318232779501,0.0008306633229170357,1.0,знак совпадает
14,16,канал[14],канал[16],0.9911385824070807,0.9891615891615894,0.0019769932454913874,0.0019769932454913874,1.0019986554948692,1.0019986554948692,0.990150085784335,0.0019769932454913874,1.0,знак совпадает
14,17,канал[14],канал[17],0.9911691532350076,0.9887621327621328,0.002407020472874888,0.002407020472874888,1.0024343776861182,1.0024343776861182,0.9899656429985702,0.002407020472874888,1.0,знак совпадает
14,18,канал[14],канал[18],0.9904063979995031,0.9881796161796162,0.0022267818198868916,0.0022267818198868916,1.002253418086578,1.002253418086578,0.9892930070895597,0.0022267818198868916,1.0,знак совпадает
14,19,канал[14],канал[19],-0.10404348530072506,-0.10432248832248833,0.00027900302176327163,0.00027900302176327163,0.9973255716360906,0.9973255716360906,0.1041829868116067,-0.00027900302176327163,1.0,знак совпадает
15,16,канал[15],канал[16],0.9914127702612121,0.9886396126396126,0.0027731576215994647,0.0027731576215994647,1.0028050237782757,1.0028050237782757,0.9900261914504124,0.0027731576215994647,1.0,знак совпадает
15,17,канал[15],канал[17],0.9926268444295331,0.9907024627024628,0.0019243817270703234,0.0019243817270703234,1.0019424416507665,1.0019424416507665,0.9916646535659979,0.0019243817270703234,1.0,знак совпадает
15,18,канал[15],канал[18],0.9905043065023021,0.9873610593610594,0.0031432471412427,0.0031432471412427,1.0031834829938266,1.0031834829938266,0.9889326829316808,0.0031432471412427,1.0,знак совпадает
15,19,канал[15],канал[19],-0.11193680435559578,-0.11341291741291742,0.0014761130573216485,0.0014761130573216485,0.986984612590933,0.986984612590933,0.1126748608842566,-0.0014761130573216485,1.0,знак совпадает
16,17,канал[16],канал[17],0.9761697851006044,0.9697634377634379,0.006406347337166496,0.006406347337166496,1.0066060928755383,1.0066060928755383,0.9729666114320211,0.006406347337166496,1.0,знак совпадает
16,18,канал[16],канал[18],0.9966658069425093,0.9958608958608959,0.000804911081613402,0.000804911081613402,1.000808256539602,1.000808256539602,0.9962633514017025,0.000804911081613402,1.0,знак совпадает
16,19,канал[16],канал[19],-0.10968270607028975,-0.10556226956226956,-0.004120436508020187,0.004120436508020187,1.0390332315239736,1.0390332315239736,0.10762248781627966,0.004120436508020187,1.0,знак совпадает
17,18,канал[17],канал[18],0.9747427688414666,0.9677486237486237,0.006994145092842907,0.006994145092842907,1.0072272333136996,1.0072272333136996,0.9712456962950451,0.006994145092842907,1.0,знак совпадает
17,19,канал[17],канал[19],-0.09732432796569844,-0.09947833547833548,0.0021540075126370434,0.0021540075126370434,0.9783469686914278,0.9783469686914278,0.09840133172201695,-0.0021540075126370434,1.0,знак совпадает
18,19,канал[18],канал[19],-0.1140368116715286,-0.11057652257652258,-0.0034602890950060222,0.0034602890950060222,1.031293162548238,1.031293162548238,0.1123066671240256,0.0034602890950060222,1.0,знак совпадает
